Q30114453	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hedgrand.html"	S813	+2026-06-25T00:00:00Z/11
Q30114786	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Opochiro.html"	S813	+2026-06-25T00:00:00Z/11
Q29091101	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Betbulga.html"	S813	+2026-06-25T00:00:00Z/11
Q17132834	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Sesbulga.html"	S813	+2026-06-25T00:00:00Z/11
Q29091355	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Serbulga.html"	S813	+2026-06-25T00:00:00Z/11
Q15288520	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Alcbande.html"	S813	+2026-06-25T00:00:00Z/11
Q2998107	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Corbulli.html"	S813	+2026-06-25T00:00:00Z/11
Q10598948	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Neoalboc.html"	S813	+2026-06-25T00:00:00Z/11
Q92706805	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Cenwagen.html"	S813	+2026-06-25T00:00:00Z/11
Q2720064	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Antvaill.html"	S813	+2026-06-25T00:00:00Z/11
Q29092128	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Elyvarne.html"	S813	+2026-06-25T00:00:00Z/11
Q56478469	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Amydelip.html"	S813	+2026-06-25T00:00:00Z/11
Q15455318	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Galvelen.html"	S813	+2026-06-25T00:00:00Z/11
Q4939363	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Bolperma.html"	S813	+2026-06-25T00:00:00Z/11
Q733398	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Osmregal.html"	S813	+2026-06-25T00:00:00Z/11
Q17237551	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Silvelce.html"	S813	+2026-06-25T00:00:00Z/11
Q4678994	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Adicapil.html"	S813	+2026-06-25T00:00:00Z/11
Q156124	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Cypcalce.html"	S813	+2026-06-25T00:00:00Z/11
Q17436306	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Knabyzan.html"	S813	+2026-06-25T00:00:00Z/11
Q15524803	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Astwilmo.html"	S813	+2026-06-25T00:00:00Z/11
Q17746897	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Verbugul.html"	S813	+2026-06-25T00:00:00Z/11
Q167887	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Corviola.html"	S813	+2026-06-25T00:00:00Z/11
Q2030523	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Sarcoron.html"	S813	+2026-06-25T00:00:00Z/11
Q10609549	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Ombviola.html"	S813	+2026-06-25T00:00:00Z/11
Q1478471	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Gomclava.html"	S813	+2026-06-25T00:00:00Z/11
Q10455219	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Clivermi.html"	S813	+2026-06-25T00:00:00Z/11
Q15478283	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Fesvagin.html"	S813	+2026-06-25T00:00:00Z/11
Q3762497	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Scosubvi.html"	S813	+2026-06-25T00:00:00Z/11
Q2133169	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Bashirsu.html"	S813	+2026-06-25T00:00:00Z/11
Q161721	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Genpilos.html"	S813	+2026-06-25T00:00:00Z/11
Q161110	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Tranatan.html"	S813	+2026-06-25T00:00:00Z/11
Q156153	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Mentrifo.html"	S813	+2026-06-25T00:00:00Z/11
Q147030	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Nymalba.html"	S813	+2026-06-25T00:00:00Z/11
Q15563130	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Cenbovin.html"	S813	+2026-06-25T00:00:00Z/11
Q1255793	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Thafoeti.html"	S813	+2026-06-25T00:00:00Z/11
